timestamp,pair,mode,family,family_name,score,url,return_pct,drawdown_pct,total_orders,sharpe,win_rate_pct,start_equity,end_equity,entries,exit_stop_loss,exit_take_profit,exit_end_of_session,exit_max_hold,param_atr_period,param_stop_atr_mult,param_reward_ratio,param_max_hold_bars,param_cooldown_bars,param_risk_per_trade_pct,param_stoch_k,param_stoch_d,param_stoch_oversold,param_stoch_overbought,param_trend_ema_period,param_bar_minutes,param_htf_minutes,param_htf_ema_period,param_vol_filter_enabled,param_use_force_flat,train_score,validation_score
2026-03-18T09:26:53,EURUSD,train,4,Stochastic Mean Reversion,-105.85100000000001,https://www.quantconnect.com/project/28930245/1f67a4e657525514e292dba892ea3a30,-33.84,36.1,3192.0,-1.137,42.0,10000.0,6616.03,989.0,494.0,270.0,225.0,,20,3.0,1.5,60,3,0.5,5,3,20,75,100,15,240,20,0,1,,
2026-03-18T09:27:26,EURUSD,train,4,Stochastic Mean Reversion,-100.06199999999998,https://www.quantconnect.com/project/28930245/048f860a4fcabafb39f4792d4fc38741,-34.666,35.3,2503.0,-1.982,45.0,10000.0,6533.43,830.0,449.0,368.0,,13.0,20,2.0,1.0,48,8,0.35,10,5,35,65,50,15,60,50,0,0,,
2026-03-18T09:27:43,EURUSD,validation,4,Stochastic Mean Reversion,-10.644999999999998,https://www.quantconnect.com/project/28930245/8a2bf723107b561cda5d409bcd2c2aba,0.359,1.8,291.0,-3.518,46.0,10000.0,10035.93,97.0,52.0,45.0,,,20,2.5,1.25,96,8,0.15,8,3,30,70,20,30,60,20,0,0,-0.2629999999999999,
2026-03-18T09:28:03,EURUSD,validation,4,Stochastic Mean Reversion,-14.725999999999999,https://www.quantconnect.com/project/28930245/78f79d835facfb6cedebbcae0f1c0abf,0.055,1.5,243.0,-3.977,46.0,10000.0,10005.46,81.0,44.0,37.0,,,14,2.5,1.25,96,8,0.15,8,3,25,70,20,30,60,30,0,0,-0.9349999999999999,
2026-03-18T09:28:32,EURUSD,validation,4,Stochastic Mean Reversion,-11.530000000000001,https://www.quantconnect.com/project/28930245/1a4f76ce208d368ccaba442a004f6add,0.842,1.8,228.0,-2.924,37.0,10000.0,10084.22,76.0,48.0,28.0,,,14,2.5,2.0,96,8,0.15,8,3,25,70,20,30,60,30,0,0,-1.125,
2026-03-18T09:28:49,EURUSD,validation,4,Stochastic Mean Reversion,-7.846,https://www.quantconnect.com/project/28930245/bc21ddee2d8f9ad3a55cb7dd5b48db7b,0.866,2.3,333.0,-2.904,48.0,10000.0,10086.58,111.0,58.0,53.0,,,20,2.5,1.25,96,3,0.15,8,5,35,70,20,30,60,30,0,0,-1.5550000000000006,
2026-03-18T09:29:06,EURUSD,validation,4,Stochastic Mean Reversion,-8.24,https://www.quantconnect.com/project/28930245/31d5a8d04bce81edd6e6f125c01a42ee,0.925,1.8,300.0,-3.055,48.0,10000.0,10092.5,100.0,52.0,48.0,,,20,2.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,0,0,-1.7060000000000002,
2026-03-18T09:29:35,EURUSD,validation,4,Stochastic Mean Reversion,-20.902,https://www.quantconnect.com/project/28930245/40c1e4bb618504d4a832fcbb1c2c0e83,-0.085,1.1,174.0,-4.839,45.0,10000.0,9991.48,58.0,32.0,26.0,,,14,2.5,1.25,96,8,0.15,8,3,25,80,20,30,60,30,0,0,-2.1710000000000003,
2026-03-18T09:29:58,EURUSD,test,4,Stochastic Mean Reversion,-43.77499999999999,https://www.quantconnect.com/project/28930245/5eb3b430ca7e6dd914227ccd3df84eba,-19.265,25.4,189.0,-1.12,25.0,10000.0,8073.54,63.0,47.0,16.0,,,20,2.5,1.25,96,3,0.15,8,5,35,70,20,30,60,30,0,0,-1.5550000000000006,-7.846
2026-03-18T09:30:23,EURUSD,test,4,Stochastic Mean Reversion,-44.567,https://www.quantconnect.com/project/28930245/a6f2c760b103f6a4549fc1841402061d,-18.353,25.4,153.0,-1.088,25.0,10000.0,8164.7,51.0,38.0,13.0,,,20,2.5,1.25,96,3,0.15,8,3,30,70,20,30,60,20,0,0,-1.7060000000000002,-8.24
2026-03-18T09:30:45,EURUSD,test,4,Stochastic Mean Reversion,-44.564,https://www.quantconnect.com/project/28930245/c8e03f6bb1dcf7281e5733b1347d5a71,-18.353,25.4,153.0,-1.087,25.0,10000.0,8164.74,51.0,38.0,13.0,,,20,2.5,1.25,96,8,0.15,8,3,30,70,20,30,60,20,0,0,-0.2629999999999999,-10.644999999999998
